L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,mul_cap,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
4.00E-07,1.00E-06,2.00E-07,1,16,8,180,800,6,8.39E-09,1.07E-08,3.76E-05,80.33,1.20E+08,2.10E+06,1.21E+08,2.76E-03,49.32,1.02E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,180,900,6,8.48E-09,1.07E-08,3.60E-05,80.29,1.12E+08,1.95E+06,1.14E+08,2.76E-03,49.34,9.47E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,180,1000,6,8.54E-09,1.07E-08,3.51E-05,80.17,1.05E+08,1.84E+06,1.07E+08,2.76E-03,49.38,8.90E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,300,6,7.85E-09,1.10E-08,5.10E-05,83.56,1.81E+08,3.45E+06,1.83E+08,3.35E-03,48.19,1.49E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,400,6,7.98E-09,1.08E-08,4.71E-05,82.23,1.64E+08,3.03E+06,1.65E+08,3.35E-03,48.61,1.36E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,500,6,8.08E-09,1.08E-08,4.43E-05,82.21,1.50E+08,2.70E+06,1.51E+08,3.35E-03,48.86,1.23E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,600,6,8.14E-09,1.08E-08,4.31E-05,81.82,1.37E+08,2.44E+06,1.39E+08,3.35E-03,49.05,1.15E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,700,6,8.23E-09,1.07E-08,4.11E-05,81.86,1.27E+08,2.25E+06,1.27E+08,3.35E-03,49.15,1.05E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,800,6,8.31E-09,1.07E-08,3.95E-05,81.59,1.18E+08,2.08E+06,1.20E+08,3.35E-03,49.22,9.78E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,900,6,8.38E-09,1.07E-08,3.82E-05,81.65,1.11E+08,1.93E+06,1.12E+08,3.35E-03,49.28,9.27E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,220,1000,6,8.44E-09,1.07E-08,3.70E-05,81.51,1.04E+08,1.82E+06,1.05E+08,3.35E-03,49.32,8.65E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,300,6,7.79E-09,1.10E-08,5.35E-05,84.89,1.78E+08,3.45E+06,1.80E+08,3.94E-03,47.89,1.45E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,400,6,7.92E-09,1.09E-08,4.89E-05,83.36,1.62E+08,3.03E+06,1.62E+08,3.94E-03,48.38,1.32E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,500,6,7.99E-09,1.08E-08,4.71E-05,82.8,1.47E+08,2.70E+06,1.49E+08,3.94E-03,48.7,1.21E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,600,6,8.10E-09,1.08E-08,4.43E-05,82.88,1.36E+08,2.44E+06,1.37E+08,3.94E-03,48.88,1.11E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,700,6,8.15E-09,1.08E-08,4.31E-05,82.64,1.26E+08,2.24E+06,1.26E+08,3.94E-03,49.03,1.02E+08
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,800,6,8.24E-09,1.07E-08,4.11E-05,82.71,1.17E+08,2.06E+06,1.18E+08,3.94E-03,49.11,9.50E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,900,6,8.28E-09,1.07E-08,4.03E-05,82.6,1.10E+08,1.92E+06,1.11E+08,3.94E-03,49.21,8.97E+07
4.00E-07,1.00E-06,2.00E-07,1,16,8,260,1000,6,8.36E-09,1.07E-08,3.88E-05,82.45,1.03E+08,1.81E+06,1.04E+08,3.94E-03,49.25,8.49E+07
4.00E-07,1.00E-06,2.00E-07,1,9,20,20,100,6,7.49E-09,1.20E-08,3.93E-05,52.62,3.83E+08,8.64E+06,3.85E+08,5.56E-04,46.34,5.63E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,20,200,6,7.74E-09,1.20E-08,3.37E-05,45.34,2.92E+08,7.59E+06,2.95E+08,5.56E-04,46.29,5.49E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,100,6,7.10E-09,1.22E-08,5.10E-05,74.74,3.99E+08,8.99E+06,3.99E+08,1.14E-03,45.72,5.24E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,200,6,7.34E-09,1.20E-08,4.32E-05,67.44,3.33E+08,7.57E+06,3.36E+08,1.14E-03,46.23,4.86E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,300,6,7.49E-09,1.20E-08,3.93E-05,64.11,2.89E+08,6.68E+06,2.92E+08,1.14E-03,46.33,4.48E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,400,6,7.60E-09,1.20E-08,3.69E-05,61.98,2.54E+08,6.01E+06,2.55E+08,1.14E-03,46.34,3.94E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,500,6,7.69E-09,1.20E-08,3.51E-05,60.96,2.29E+08,5.48E+06,2.32E+08,1.14E-03,46.32,3.68E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,600,6,7.76E-09,1.20E-08,3.37E-05,60.3,2.09E+08,5.02E+06,2.11E+08,1.14E-03,46.28,3.41E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,700,6,7.81E-09,1.20E-08,3.26E-05,59.76,1.92E+08,4.68E+06,1.94E+08,1.15E-03,46.24,3.11E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,800,6,7.87E-09,1.20E-08,3.17E-05,59.49,1.78E+08,4.37E+06,1.81E+08,1.15E-03,46.2,2.85E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,900,6,7.91E-09,1.20E-08,3.09E-05,59.32,1.66E+08,4.08E+06,1.68E+08,1.15E-03,46.15,2.69E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,60,1000,6,7.95E-09,1.20E-08,3.03E-05,59.18,1.56E+08,3.85E+06,1.56E+08,1.15E-03,46.11,2.54E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,100,6,6.96E-09,1.23E-08,5.64E-05,84.47,4.50E+08,9.28E+06,4.55E+08,1.73E-03,44.92,4.22E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,200,6,7.17E-09,1.21E-08,4.85E-05,75.72,3.39E+08,7.58E+06,3.43E+08,1.73E-03,45.89,4.50E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,300,6,7.31E-09,1.21E-08,4.42E-05,72.24,2.92E+08,6.60E+06,2.96E+08,1.73E-03,46.17,4.08E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,400,6,7.42E-09,1.20E-08,4.14E-05,70.43,2.60E+08,5.90E+06,2.62E+08,1.73E-03,46.28,3.74E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,500,6,7.51E-09,1.20E-08,3.93E-05,69.38,2.35E+08,5.36E+06,2.37E+08,1.73E-03,46.33,3.35E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,600,6,7.58E-09,1.20E-08,3.77E-05,68.73,2.14E+08,4.90E+06,2.17E+08,1.73E-03,46.34,3.10E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,700,6,7.64E-09,1.20E-08,3.64E-05,68.31,1.98E+08,4.55E+06,1.98E+08,1.73E-03,46.34,2.96E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,800,6,7.69E-09,1.20E-08,3.53E-05,68.04,1.83E+08,4.23E+06,1.86E+08,1.73E-03,46.32,2.75E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,900,6,7.74E-09,1.20E-08,3.44E-05,67.87,1.71E+08,3.95E+06,1.73E+08,1.73E-03,46.3,2.56E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,100,1000,6,7.78E-09,1.20E-08,3.37E-05,67.76,1.61E+08,3.73E+06,1.61E+08,1.73E-03,46.28,2.39E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,200,6,7.06E-09,1.22E-08,5.25E-05,78.77,3.28E+08,7.63E+06,3.30E+08,2.32E-03,45.51,4.24E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,300,6,7.19E-09,1.21E-08,4.80E-05,76.36,2.89E+08,6.56E+06,2.93E+08,2.32E-03,45.96,3.83E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,400,6,7.30E-09,1.21E-08,4.49E-05,74.08,2.57E+08,5.86E+06,2.58E+08,2.32E-03,46.15,3.54E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,500,6,7.38E-09,1.20E-08,4.26E-05,73.53,2.33E+08,5.28E+06,2.36E+08,2.32E-03,46.25,3.27E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,600,6,7.45E-09,1.20E-08,4.09E-05,73.18,2.14E+08,4.82E+06,2.16E+08,2.32E-03,46.31,2.83E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,700,6,7.52E-09,1.20E-08,3.93E-05,72.86,1.98E+08,4.47E+06,1.98E+08,2.32E-03,46.33,2.76E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,800,6,7.57E-09,1.20E-08,3.81E-05,72.43,1.83E+08,4.15E+06,1.86E+08,2.32E-03,46.34,2.59E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,900,6,7.62E-09,1.20E-08,3.71E-05,72.38,1.72E+08,3.88E+06,1.74E+08,2.32E-03,46.34,2.43E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,140,1000,6,7.66E-09,1.20E-08,3.63E-05,72.36,1.61E+08,3.65E+06,1.62E+08,2.32E-03,46.34,2.29E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,200,6,6.99E-09,1.23E-08,5.53E-05,82.42,3.28E+08,7.67E+06,3.31E+08,2.91E-03,45.12,3.85E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,300,6,7.11E-09,1.22E-08,5.10E-05,78.12,2.83E+08,6.56E+06,2.86E+08,2.91E-03,45.71,3.65E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,400,6,7.22E-09,1.21E-08,4.75E-05,77.36,2.55E+08,5.81E+06,2.56E+08,2.91E-03,45.98,3.34E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,500,6,7.29E-09,1.21E-08,4.53E-05,76.13,2.31E+08,5.23E+06,2.34E+08,2.91E-03,46.14,3.06E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,600,6,7.37E-09,1.20E-08,4.32E-05,75.93,2.12E+08,4.77E+06,2.15E+08,2.91E-03,46.22,2.87E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,700,6,7.42E-09,1.20E-08,4.18E-05,75.42,1.96E+08,4.41E+06,1.97E+08,2.91E-03,46.28,2.64E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,800,6,7.48E-09,1.20E-08,4.05E-05,75.39,1.82E+08,4.08E+06,1.85E+08,2.91E-03,46.31,2.48E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,900,6,7.53E-09,1.20E-08,3.93E-05,75.37,1.71E+08,3.82E+06,1.73E+08,2.91E-03,46.32,2.32E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,180,1000,6,7.57E-09,1.20E-08,3.84E-05,75.19,1.60E+08,3.60E+06,1.61E+08,2.91E-03,46.34,2.18E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,300,6,7.05E-09,1.23E-08,5.33E-05,80.47,2.80E+08,6.55E+06,2.84E+08,3.50E-03,45.45,3.42E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,400,6,7.15E-09,1.22E-08,4.97E-05,78.49,2.51E+08,5.80E+06,2.51E+08,3.50E-03,45.8,3.17E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,500,6,7.22E-09,1.21E-08,4.75E-05,78.44,2.29E+08,5.18E+06,2.32E+08,3.50E-03,46.01,2.90E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,600,6,7.30E-09,1.21E-08,4.53E-05,77.63,2.10E+08,4.74E+06,2.12E+08,3.50E-03,46.12,2.72E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,700,6,7.35E-09,1.20E-08,4.39E-05,77.7,1.94E+08,4.35E+06,1.95E+08,3.50E-03,46.21,2.47E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,800,6,7.41E-09,1.20E-08,4.24E-05,77.3,1.81E+08,4.03E+06,1.83E+08,3.50E-03,46.26,2.32E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,900,6,7.45E-09,1.20E-08,4.13E-05,77.41,1.69E+08,3.77E+06,1.71E+08,3.50E-03,46.3,2.17E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,220,1000,6,7.50E-09,1.20E-08,4.02E-05,77.18,1.59E+08,3.55E+06,1.59E+08,3.50E-03,46.31,2.09E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,300,6,7.00E-09,1.23E-08,5.53E-05,82.35,2.77E+08,6.55E+06,2.81E+08,4.09E-03,45.19,3.26E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,400,6,7.09E-09,1.22E-08,5.17E-05,80.22,2.48E+08,5.78E+06,2.49E+08,4.09E-03,45.61,3.03E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,500,6,7.17E-09,1.21E-08,4.91E-05,79.2,2.26E+08,5.18E+06,2.29E+08,4.09E-03,45.85,2.79E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,600,6,7.24E-09,1.21E-08,4.70E-05,79.31,2.08E+08,4.70E+06,2.10E+08,4.09E-03,46.01,2.61E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,700,6,7.29E-09,1.21E-08,4.57E-05,78.91,1.92E+08,4.33E+06,1.94E+08,4.09E-03,46.12,2.37E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,800,6,7.35E-09,1.21E-08,4.42E-05,79.03,1.79E+08,3.98E+06,1.81E+08,4.09E-03,46.19,2.19E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,900,6,7.39E-09,1.20E-08,4.29E-05,78.75,1.68E+08,3.74E+06,1.69E+08,4.09E-03,46.24,2.08E+08
4.00E-07,1.00E-06,2.00E-07,1,9,20,260,1000,6,7.44E-09,1.20E-08,4.18E-05,78.58,1.58E+08,3.52E+06,1.58E+08,4.09E-03,46.27,1.97E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,20,100,6,8.12E-09,1.22E-08,4.03E-05,60.13,3.20E+08,6.57E+06,3.21E+08,4.81E-04,47.24,4.02E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,20,200,6,8.43E-09,1.22E-08,3.42E-05,52.1,2.49E+08,5.78E+06,2.50E+08,4.81E-04,47.22,3.70E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,20,300,6,8.61E-09,1.22E-08,3.13E-05,48.38,2.11E+08,5.17E+06,2.13E+08,4.81E-04,47.1,3.38E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,20,400,6,8.74E-09,1.23E-08,2.94E-05,46.31,1.85E+08,4.70E+06,1.87E+08,4.82E-04,46.99,3.11E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,20,500,6,8.83E-09,1.23E-08,2.81E-05,45.04,1.65E+08,4.32E+06,1.67E+08,4.82E-04,46.88,2.82E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,100,6,7.65E-09,1.24E-08,5.29E-05,78.5,3.19E+08,6.81E+06,3.19E+08,1.07E-03,46.57,3.68E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,200,6,7.94E-09,1.22E-08,4.45E-05,72.05,2.71E+08,5.73E+06,2.74E+08,1.07E-03,47.11,3.39E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,300,6,8.13E-09,1.22E-08,4.03E-05,69.04,2.37E+08,5.01E+06,2.39E+08,1.07E-03,47.23,3.08E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,400,6,8.26E-09,1.22E-08,3.77E-05,67,2.10E+08,4.53E+06,2.12E+08,1.07E-03,47.26,2.74E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,500,6,8.37E-09,1.22E-08,3.57E-05,66.07,1.90E+08,4.12E+06,1.91E+08,1.07E-03,47.24,2.48E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,600,6,8.46E-09,1.22E-08,3.42E-05,65.45,1.74E+08,3.79E+06,1.76E+08,1.07E-03,47.21,2.35E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,700,6,8.53E-09,1.22E-08,3.31E-05,64.93,1.60E+08,3.52E+06,1.60E+08,1.07E-03,47.18,2.18E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,800,6,8.60E-09,1.22E-08,3.21E-05,64.67,1.48E+08,3.27E+06,1.50E+08,1.07E-03,47.14,1.96E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,900,6,8.66E-09,1.22E-08,3.13E-05,64.51,1.38E+08,3.07E+06,1.40E+08,1.07E-03,47.1,1.86E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,60,1000,6,8.71E-09,1.23E-08,3.06E-05,64.36,1.30E+08,2.90E+06,1.31E+08,1.07E-03,47.07,1.75E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,100,6,7.50E-09,1.25E-08,5.84E-05,88.01,3.41E+08,7.06E+06,3.46E+08,1.66E-03,45.73,3.11E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,200,6,7.74E-09,1.23E-08,5.00E-05,79,2.72E+08,5.75E+06,2.75E+08,1.66E-03,46.74,3.09E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,300,6,7.91E-09,1.22E-08,4.55E-05,75.87,2.37E+08,4.97E+06,2.39E+08,1.66E-03,47.05,2.84E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,400,6,8.04E-09,1.22E-08,4.25E-05,74.25,2.12E+08,4.45E+06,2.14E+08,1.66E-03,47.17,2.58E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,500,6,8.15E-09,1.22E-08,4.03E-05,73.31,1.92E+08,4.02E+06,1.93E+08,1.66E-03,47.23,2.24E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,600,6,8.24E-09,1.22E-08,3.86E-05,72.74,1.75E+08,3.70E+06,1.78E+08,1.66E-03,47.25,2.18E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,700,6,8.32E-09,1.22E-08,3.72E-05,72.36,1.62E+08,3.42E+06,1.63E+08,1.66E-03,47.25,2.03E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,800,6,8.38E-09,1.22E-08,3.60E-05,72.11,1.50E+08,3.17E+06,1.52E+08,1.66E-03,47.24,1.89E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,900,6,8.45E-09,1.22E-08,3.51E-05,71.95,1.40E+08,2.98E+06,1.42E+08,1.66E-03,47.23,1.76E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,100,1000,6,8.50E-09,1.22E-08,3.42E-05,71.86,1.32E+08,2.80E+06,1.33E+08,1.66E-03,47.21,1.63E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,200,6,7.62E-09,1.24E-08,5.40E-05,81.18,2.64E+08,5.80E+06,2.66E+08,2.25E-03,46.34,2.92E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,300,6,7.78E-09,1.23E-08,4.92E-05,79.15,2.34E+08,4.96E+06,2.36E+08,2.25E-03,46.81,2.64E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,400,6,7.90E-09,1.22E-08,4.60E-05,77.13,2.08E+08,4.43E+06,2.10E+08,2.25E-03,47.02,2.44E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,500,6,8.00E-09,1.22E-08,4.36E-05,76.68,1.90E+08,3.97E+06,1.91E+08,2.25E-03,47.13,2.23E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,600,6,8.09E-09,1.22E-08,4.18E-05,76.39,1.74E+08,3.64E+06,1.76E+08,2.25E-03,47.19,2.08E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,700,6,8.17E-09,1.22E-08,4.03E-05,76.18,1.61E+08,3.36E+06,1.61E+08,2.25E-03,47.23,1.92E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,800,6,8.24E-09,1.22E-08,3.90E-05,75.78,1.49E+08,3.11E+06,1.51E+08,2.25E-03,47.24,1.79E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,900,6,8.30E-09,1.22E-08,3.79E-05,75.74,1.40E+08,2.92E+06,1.42E+08,2.25E-03,47.25,1.67E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,140,1000,6,8.35E-09,1.22E-08,3.70E-05,75.72,1.31E+08,2.74E+06,1.32E+08,2.25E-03,47.25,1.59E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,200,6,7.51E-09,1.25E-08,5.83E-05,84.45,2.61E+08,5.81E+06,2.63E+08,2.84E-03,45.95,2.74E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,300,6,7.66E-09,1.24E-08,5.29E-05,80.54,2.28E+08,4.95E+06,2.31E+08,2.84E-03,46.56,2.51E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,400,6,7.79E-09,1.23E-08,4.92E-05,79.96,2.06E+08,4.38E+06,2.08E+08,2.84E-03,46.85,2.30E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,500,6,7.89E-09,1.22E-08,4.66E-05,78.84,1.87E+08,3.94E+06,1.89E+08,2.84E-03,47.01,2.12E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,600,6,7.98E-09,1.22E-08,4.45E-05,78.71,1.72E+08,3.60E+06,1.74E+08,2.84E-03,47.11,1.96E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,700,6,8.06E-09,1.22E-08,4.28E-05,78.23,1.59E+08,3.32E+06,1.59E+08,2.84E-03,47.17,1.82E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,800,6,8.12E-09,1.22E-08,4.14E-05,78.23,1.48E+08,3.07E+06,1.50E+08,2.84E-03,47.2,1.69E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,900,6,8.19E-09,1.22E-08,4.03E-05,78.23,1.39E+08,2.88E+06,1.40E+08,2.84E-03,47.23,1.59E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,180,1000,6,8.23E-09,1.22E-08,3.95E-05,78.1,1.30E+08,2.70E+06,1.31E+08,2.84E-03,47.25,1.49E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,300,6,7.60E-09,1.24E-08,5.53E-05,82.48,2.25E+08,4.95E+06,2.28E+08,3.43E-03,46.29,2.42E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,400,6,7.70E-09,1.24E-08,5.18E-05,80.86,2.03E+08,4.38E+06,2.04E+08,3.43E-03,46.66,2.20E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,500,6,7.80E-09,1.23E-08,4.92E-05,80.81,1.85E+08,3.90E+06,1.87E+08,3.43E-03,46.88,2.04E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,600,6,7.90E-09,1.22E-08,4.66E-05,80.06,1.70E+08,3.58E+06,1.72E+08,3.43E-03,46.99,1.87E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,700,6,7.97E-09,1.22E-08,4.50E-05,80.13,1.57E+08,3.28E+06,1.58E+08,3.43E-03,47.08,1.70E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,800,6,8.03E-09,1.22E-08,4.36E-05,79.82,1.47E+08,3.04E+06,1.48E+08,3.43E-03,47.14,1.61E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,900,6,8.09E-09,1.22E-08,4.24E-05,79.9,1.37E+08,2.84E+06,1.39E+08,3.43E-03,47.19,1.50E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,220,1000,6,8.14E-09,1.22E-08,4.14E-05,79.74,1.29E+08,2.66E+06,1.30E+08,3.43E-03,47.22,1.43E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,300,6,7.56E-09,1.25E-08,5.67E-05,83.97,2.23E+08,4.97E+06,2.26E+08,4.01E-03,46,2.31E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,400,6,7.64E-09,1.24E-08,5.40E-05,82.28,2.00E+08,4.36E+06,2.00E+08,4.01E-03,46.46,2.14E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,500,6,7.74E-09,1.23E-08,5.09E-05,81.39,1.83E+08,3.91E+06,1.85E+08,4.01E-03,46.71,1.96E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,600,6,7.83E-09,1.23E-08,4.85E-05,81.48,1.68E+08,3.55E+06,1.70E+08,4.01E-03,46.87,1.79E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,700,6,7.89E-09,1.23E-08,4.72E-05,81.14,1.56E+08,3.25E+06,1.56E+08,4.02E-03,47,1.64E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,800,6,7.96E-09,1.22E-08,4.55E-05,81.22,1.45E+08,3.01E+06,1.47E+08,4.02E-03,47.07,1.55E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,900,6,8.02E-09,1.22E-08,4.40E-05,80.98,1.36E+08,2.82E+06,1.37E+08,4.02E-03,47.12,1.46E+08
4.00E-07,1.00E-06,2.00E-07,1,9,14,260,1000,6,8.06E-09,1.22E-08,4.32E-05,80.89,1.28E+08,2.64E+06,1.28E+08,4.02E-03,47.17,1.37E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,100,6,9.53E-09,1.30E-08,4.31E-05,70.59,2.23E+08,4.16E+06,2.26E+08,4.03E-04,48.42,2.27E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,200,6,9.95E-09,1.31E-08,3.62E-05,62.5,1.82E+08,3.64E+06,1.84E+08,4.04E-04,48.44,2.00E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,300,6,1.02E-08,1.32E-08,3.28E-05,58.85,1.57E+08,3.25E+06,1.57E+08,4.04E-04,48.35,1.84E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,400,6,1.04E-08,1.32E-08,3.06E-05,56.79,1.38E+08,2.96E+06,1.40E+08,4.04E-04,48.25,1.60E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,500,6,1.05E-08,1.33E-08,2.90E-05,55.51,1.24E+08,2.71E+06,1.25E+08,4.04E-04,48.16,1.46E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,600,6,1.06E-08,1.33E-08,2.79E-05,54.65,1.13E+08,2.49E+06,1.15E+08,4.04E-04,48.07,1.39E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,700,6,1.07E-08,1.34E-08,2.69E-05,54.06,1.04E+08,2.33E+06,1.05E+08,4.04E-04,47.99,1.29E+08
4.00E-07,1.00E-06,2.00E-07,1,9,8,20,800,6,1.08E-08,1.34E-08,2.62E-05,53.65,9.63E+07,2.18E+06,9.70E+07,4.04E-04,47.92,1.19E+08
